,id,url,author,title,rating,archive_warnings,categories,fandoms,relationships,characters,additional_tags,language,series,published,completed,words,chapters,comments,kudos,bookmarks,hits,standardised_ttr_250,standardised_ttr_500,standardised_ttr_1000,standardised_ttr_4000,honore_h_250,honore_h_500,honore_h_1000,honore_h_4000,sentence_length_mean,sentence_length_median,lexical_density,complexity_stats,known_word_ratio
393,23586910,https://archiveofourown.org/works/23586910?view_full_work=true,['TimesBeingWhatTheyAre'],5 times the Justice League catch Bruce acting domestically,General Audiences,['No Archive Warnings Apply'],['Gen'],"['Batman - All Media Types', 'Batman (Comics)']",['Bruce Wayne & His Kids'],"['Bruce Wayne', 'Diana (Wonder Woman)', 'Clark Kent', 'Flash', 'Barry Allen', 'Hal Jordan', 'Green Lantern', ""J'onn J'onzz"", 'Damien Wayne', 'Dick Grayson', 'Nightwing', 'Batfamily - Character', 'Alfred Pennyworth', 'Stephanie Brown', 'Cassandra Cain', 'Jason Todd', 'Tim Drake', 'Barbara Gordon']","['Family', 'Humor', 'Fluff', 'Secret Identity Reveal', 'Batfamily (DCU)', 'Batfamily (DCU) Fluff', 'outside pov', 'justice league - Freeform', 'The Justice League finds out', 'seriously', 'its just cutesy', '5 Things', '5+1 Things', '5+1', 'gen - Freeform', 'batfam', 'Bruce Wayne is a Good Dad', 'Bruce Wayne is a Good Parent', 'Batman is a good Dad', 'no beta we die like jason']",English,,2020-04-11,2020-04-18,12172,2/2,279,19087,3572,168247,0.62384,0.53488,0.4505833333333333,0.30275,2302.3757222111144,2316.1263486159423,2291.3993717842754,2245.28822099822,25.688468158347675,25.0,0.3554495912806539,"{'total_words': 12689, 'known_words': 10735, 'unknown_words': 1954, 'known_word_ratio': 0.8460083536921743, 'average_rank': 722.7395000634438}",0.8460083536921743
394,23613328,https://archiveofourown.org/works/23613328?view_full_work=true,['pupeez4eva'],A Dramatic Reading,Not Rated,['Creator Chose Not To Use Archive Warnings'],['M/M'],"['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù', '陈情令 | The Untamed (TV)']",['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian'],"['Wei Ying | Wei Wuxian', 'Lan Zhan | Lan Wangji', 'Lan Yuan | Lan Sizhui', 'Lan Jingyi', 'Jin Ling | Jin Rulan', 'Ouyang Zizhen', 'Lan Huan | Lan Xichen', 'Lan Qiren', 'Jiang Cheng | Jiang Wanyin', 'Sect Leader Yao (Modao Zushi)', 'Sect Leader Ōuyáng', 'Nie Huaisang']","['Humor', 'Post-Canon', 'Public Confessions', 'oblivious wangxian', 'The Juniors accidentally write Wangxian fanfiction on a cursed scroll', 'Everyone suffers the consquences', 'Getting Together']",English,,2020-04-12,,5627,1/1,693,8936,1952,54075,0.6139130434782609,0.5070909090909091,0.4106,0.25525,2020.3553127470907,1896.0543435497973,1825.4210774489227,1865.2477274326368,16.329694323144103,14.0,0.3582880434782609,"{'total_words': 5890, 'known_words': 4578, 'unknown_words': 1312, 'known_word_ratio': 0.7772495755517826, 'average_rank': 746.961091234347}",0.7772495755517826
395,2364500,https://archiveofourown.org/works/2364500?view_full_work=true,['antietamfalls'],Speaker for the Bees,Mature,['No Archive Warnings Apply'],['M/M'],"['Sherlock (TV)', 'Sherlock Holmes & Related Fandoms']",['Sherlock Holmes/John Watson'],"['Sherlock Holmes', 'John Watson', 'Greg Lestrade']","['Deaf Sherlock', 'deafness', 'Hearing Loss', 'Sign Language', 'Friends to Lovers', 'First Kiss', 'Fluff']",English,,2014-09-27,2014-10-11,14649,3/3,799,11988,3052,123763,0.6590322580645162,0.5752258064516129,0.4975333333333333,0.3554166666666666,2795.26371943519,2794.527733931829,2754.695393577647,2747.8396898283754,15.353781512605044,13.0,0.3899555205224931,"{'total_words': 15718, 'known_words': 12573, 'unknown_words': 3145, 'known_word_ratio': 0.7999109301437842, 'average_rank': 809.7768866401119}",0.7999109301437842
396,23647384,https://archiveofourown.org/works/23647384?view_full_work=true,['sospes'],The Path Not Taken,Mature,['No Archive Warnings Apply'],['M/M'],"['Wiedźmin | The Witcher - All Media Types', 'The Witcher (TV)']","['Geralt z Rivii | Geralt of Rivia/Jaskier | Dandelion', 'Eskel & Jaskier | Dandelion', 'Jaskier | Dandelion/Original Male Character(s)', 'Jaskier | Dandelion/Lambert']","['Jaskier | Dandelion', 'Eskel (The Witcher)', 'Vesemir (The Witcher)', 'Lambert (The Witcher)', 'Coën (The Witcher)', 'Geralt z Rivii | Geralt of Rivia', 'Cirilla Fiona Elen Riannon']","['Pining', 'Attempted Kidnapping', 'Competent Jaskier | Dandelion', 'Slow Burn', 'Injury', 'Canon-Typical Violence', 'Angst', 'Geralt z Rivii | Geralt of Rivia is Bad at Feelings', 'Casual Sex', 'Geralt z Rivii | Geralt of Rivia is Bad at Communicating', 'Idiots in Love', 'Extraordinarily Bad Miscommunication', 'Hurt/Comfort', 'Explicit Sexual Content', 'baths', 'Found Family']",English,Part 1 of The Path Not Taken,2020-04-14,2020-04-20,40149,5/5,1688,10812,2367,118191,0.62025,0.5304318181818182,0.4453181818181818,0.2918636363636364,2300.734522657252,2306.4309862985506,2269.4627396656724,2187.4461764146595,19.43226733740568,15.0,0.3458414741600582,"{'total_words': 44011, 'known_words': 35718, 'unknown_words': 8293, 'known_word_ratio': 0.8115698348140238, 'average_rank': 790.724227291643}",0.8115698348140238
397,23685499,https://archiveofourown.org/works/23685499?view_full_work=true,['inexplicifics'],Your Faults Had Made Me Love You More,Explicit,['No Archive Warnings Apply'],['F/M'],['Wiedźmin | The Witcher - All Media Types'],"['Jaskier | Dandelion & Original Female Character(s)', 'Yennefer z Vengerbergu | Yennefer of Vengerberg & Original Female Character(s)', 'Cirilla Fiona Elen Riannon & Original Female Character(s)', 'Triss Merigold & Original Female Character(s)', 'Lambert (The Witcher)/Milena de Roggeven (Accidental Warlord Series - inexplicifics)']","['Lambert (The Witcher)', 'Jaskier | Dandelion', 'Eskel (The Witcher)', 'Geralt z Rivii | Geralt of Rivia', 'Cirilla Fiona Elen Riannon', 'Yennefer z Vengerbergu | Yennefer of Vengerberg', 'Triss Merigold', 'Original Female Character(s)', 'background Jaskier | Dandelion/Geralt z Rivii | Geralt of Rivia', 'Milena de Roggeven (Accidental Warlord Series - inexplicifics)']","['Flirting', 'Bathing/Washing', 'Fluff', 'Menstruation', 'Found Family', 'Poetry', 'Sparring', 'POV Alternating', 'Swearing', ""Kaer Morhen's Fanon Hot Springs (The Witcher)""]",English,Part 5 of The Accidental Warlord and His PackPart 9 of The Accidental Warlord and His Pack - Recommended Reading Order,2020-04-16,2020-04-22,21467,7/7,1976,13384,694,186016,0.6247741935483871,0.5315217391304348,0.4375652173913043,0.27745,2160.176846153276,2096.1433075234545,2000.2826447964928,2000.2005823023533,18.795945062132112,14.0,0.3299751736048645,"{'total_words': 23429, 'known_words': 19345, 'unknown_words': 4084, 'known_word_ratio': 0.8256861154978873, 'average_rank': 750.7619277773941}",0.8256861154978873
398,23686993,https://archiveofourown.org/works/23686993?view_full_work=true,['spqr'],The god of scraped knees.,Mature,['No Archive Warnings Apply'],['M/M'],['The Witcher (TV)'],['Geralt z Rivii | Geralt of Rivia/Jaskier | Dandelion'],"['Jaskier | Dandelion', 'Geralt z Rivii | Geralt of Rivia', 'Yennefer z Vengerbergu | Yennefer of Vengerberg', 'Cirilla Fiona Elen Riannon']","['Immortal Jaskier | Dandelion', 'Non-Human Jaskier | Dandelion', 'Domestic Fluff', 'Angst', 'Emotional Hurt/Comfort', 'Identity Reveal', 'BAMF Jaskier | Dandelion', 'Protective Geralt z Rivii | Geralt of Rivia', 'jaskier is a cat for a bit', 'Alternate Universe', 'Podfic Available', 'Перевод на русский | Translation in Russian']",English,,2020-04-16,,8342,1/1,460,18730,4332,114584,0.6295555555555555,0.5437777777777778,0.4632222222222222,0.31625,2525.9752400250004,2484.010500225146,2461.547127660696,2334.1825415715703,26.507653061224488,21.0,0.3638530287984111,"{'total_words': 9011, 'known_words': 7567, 'unknown_words': 1444, 'known_word_ratio': 0.8397514149372989, 'average_rank': 780.9218474037442}",0.8397514149372989
399,23720065,https://archiveofourown.org/works/23720065?view_full_work=true,['iliacquer'],debt of a knife,Explicit,['Graphic Depictions Of Violence'],['M/M'],"['魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù', '陈情令 | The Untamed (TV)']",['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian'],"['Lan Zhan | Lan Wangji', 'Wei Ying | Wei Wuxian', 'Jin Zixun', 'Meng Yao | Jin Guangyao']","['Fantasy AU', 'Top Lan Zhan | Lan Wangji/Bottom Wei Ying | Wei Wuxian', 'Warlord!LWJ', 'Forced Marriage', 'faked dubon', ""since they're pretending WWX is a prize of war so uh"", 'yeah - Freeform', 'safe sane consensual noncon kink', 'gendered language for horny purposes', 'Mercenary!WWX', 'welcome to trashtown', 'Exhibitionism', 'Voyeurism', 'But Only a Little Bit - Freeform', 'Pain Kink', 'Consensual Non-Consent']",English,,2020-04-18,2020-04-25,13430,4/4,586,13243,2803,118347,0.5934035087719298,0.5062142857142857,0.4219285714285714,0.28,2135.743435476893,2191.913008627278,2159.281897902644,2126.693057310203,13.215582450832072,10.0,0.3847506300181679,"{'total_words': 14267, 'known_words': 10922, 'unknown_words': 3345, 'known_word_ratio': 0.765542861148104, 'average_rank': 805.5510062893081}",0.765542861148104
400,23720248,https://archiveofourown.org/works/23720248?view_full_work=true,['occultings (microcomets)'],come home to my heart,Mature,['No Archive Warnings Apply'],['M/M'],"['陈情令 | The Untamed (TV)', '魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù']",['Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian'],"['Lan Zhan | Lan Wangji', 'Wei Ying | Wei Wuxian', 'Jiang Cheng | Jiang Wanyin', 'Jiang Yanli', 'Lan Huan | Lan Xichen']","['Bodyswap', 'Mutual Pining', 'Slow Burn', 'Alternate Universe - Canon Divergence', 'First Time', 'Getting Together', 'Confessions', 'Sharing a Bed', 'there actually IS some plot and lore wonder of wonders', 'lwj is a service top fight me', 'WangXian Week 2020', 'WangXian Week', 'Misunderstandings', 'and a little bit of hurt/comfort as a treat']",English,,2020-04-18,2020-04-27,29790,5/5,724,14162,3402,149537,0.620125,0.5273125000000001,0.444125,0.29940625,2347.761061329632,2381.9277865868407,2407.892133431148,2395.4777451333707,19.893002028397564,17.0,0.3821948341418644,"{'total_words': 32125, 'known_words': 23993, 'unknown_words': 8132, 'known_word_ratio': 0.746863813229572, 'average_rank': 838.0515281915481}",0.746863813229572
401,23725510,https://archiveofourown.org/works/23725510?view_full_work=true,['FoiblePoibleNoibleWoible'],Unwanted Friends,General Audiences,['No Archive Warnings Apply'],['Gen'],['Avatar: The Last Airbender'],"['Aang & Zuko (Avatar)', 'The Gaang & Zuko (Avatar)']","['Aang (Avatar)', 'Zuko (Avatar)', 'Katara (Avatar)', 'Sokka (Avatar)']","['Platonic Soulmates', 'Soulmates', 'Episode: s01e13 The Blue Spirit', 'Angst I guess', 'Implied/Referenced Child Abuse', ""i haven't written that bit yet"", 'but its zuko so', 'wow i wrote it anf its not implied', 'Child Abuse', 'Ozai (Avatar) is an Asshole', 'someone needs to punch ozai', 'in the dick', 'Panic Attacks', 'discussions of treason']",English,,2020-04-19,2020-05-24,16840,6/6,826,15530,3726,169176,0.6146666666666667,0.5243333333333333,0.4386666666666666,0.2865,2252.587685336115,2234.8083687274093,2211.565984720357,2142.6915525004647,16.866297468354432,14.0,0.3384570905411266,"{'total_words': 18038, 'known_words': 15377, 'unknown_words': 2661, 'known_word_ratio': 0.8524781017851203, 'average_rank': 721.7067050232353}",0.8524781017851203
402,23730553,https://archiveofourown.org/works/23730553?view_full_work=true,['Igneum807'],Wrath of the Wolves,Not Rated,['Graphic Depictions Of Violence'],['M/M'],"['The Witcher (TV)', 'Wiedźmin | The Witcher - All Media Types']",['Geralt z Rivii | Geralt of Rivia/Jaskier | Dandelion'],"['Jaskier | Dandelion', 'Geralt z Rivii | Geralt of Rivia', 'Eskel (The Witcher)', 'Vesemir (The Witcher)', 'Lambert (The Witcher)', 'Cirilla Fiona Elen Riannon', 'Yennefer z Vengerbergu | Yennefer of Vengerberg']","['Kidnapped Jaskier | Dandelion', 'Angst', 'Torture', 'Hurt/Comfort', 'I mean HURT', 'and later some comfort', 'Protective Witchers', 'Some Feral!Jaskier', 'Immortal Jaskier | Dandelion', 'Platonic Relationships', 'Platonic Love']",English,Part 2 of If We Must Starve (Let it be Together),2020-04-19,2020-04-27,16505,6/6,712,8261,644,77452,0.6418857142857143,0.5530857142857143,0.4691176470588235,0.3125625,2486.264787824658,2484.980942540328,2452.2980433563284,2255.281483184393,13.688372093023256,12.0,0.3760594276597866,"{'total_words': 17598, 'known_words': 14645, 'unknown_words': 2953, 'known_word_ratio': 0.8321968405500625, 'average_rank': 840.6783739690021}",0.8321968405500625
403,23743363,https://archiveofourown.org/works/23743363?view_full_work=true,['aileenrose'],"A Blessing, A Curse",Explicit,['No Archive Warnings Apply'],['M/M'],"['The Witcher (TV)', 'Wiedźmin | The Witcher - All Media Types']",['Geralt z Rivii | Geralt of Rivia/Jaskier | Dandelion'],"['Yennefer z Vengerbergu | Yennefer of Vengerberg', 'Cirilla Fiona Elen Riannon']","['Angst with a Happy Ending', 'Pining', 'Curses', 'Post-Episode: s01e06 Rare Species', 'Geralt z Rivii | Geralt of Rivia Apologizes', 'Jaskier | Dandelion Whump', 'Emotional Hurt/Comfort']",English,,2020-04-19,,12672,1/1,366,13504,3297,103673,0.6185185185185185,0.5291851851851852,0.4453076923076923,0.2941666666666667,2301.2037059039167,2298.204843543161,2238.984806333768,2212.23146337937,18.33663366336633,15.0,0.3308029377275813,"{'total_words': 13629, 'known_words': 11443, 'unknown_words': 2186, 'known_word_ratio': 0.8396067209626532, 'average_rank': 759.6958876980428}",0.8396067209626532
404,23766268,https://archiveofourown.org/works/23766268?view_full_work=true,['hiuythn'],president of the krbk club,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou', 'Midoriya Izuku', 'Todoroki Shouto']","['Developing Relationship', 'POV Outsider', 'izuku is a krbk anthropologist', ""he's tired and he wants them to get together already"", 'Mutual Pining', 'Oblivious Kirishima Eijirou', 'Oblivious Bakugou Katsuki', 'Canon Compliant', 'Minor TodoDeku', 'Fluff', 'Humor', 'Idiots in Love', ""Don't Post To Another Site""]",English,,2020-04-21,,10976,1/1,656,18263,3457,100230,0.6454468085106383,0.5516521739130434,0.4648181818181818,0.3135,2395.800831881614,2364.610481281381,2418.088554037911,2459.095948415473,12.741878841088674,11.0,0.3398608421203644,"{'total_words': 11769, 'known_words': 9316, 'unknown_words': 2453, 'known_word_ratio': 0.7915710765570567, 'average_rank': 771.8289134174312}",0.7915710765570567
405,23796211,https://archiveofourown.org/works/23796211?view_full_work=true,['AlexiHollis'],Candles and Boring Games,General Audiences,['No Archive Warnings Apply'],['Gen'],['Avatar: The Last Airbender'],"['Azulon & Zuko (Avatar)', 'Iroh & Zuko (Avatar)']","['Zuko (Avatar)', 'Azulon (Avatar)', 'Iroh (Avatar)']","['Past Child Abuse', 'Child Neglect', 'Iroh Adopts Zuko AU', 'Azulon is not as bad as he could be', 'but hes not good either', 'Pre-Canon', 'Political Games', 'Zuko (Avatar) Needs a Hug']",English,Part 1 of Grandfather Azulon AUs,2020-04-23,,6481,1/1,277,11098,2377,86550,0.6420740740740741,0.5546153846153846,0.473,0.3145,2316.4700064755834,2303.6477151682047,2297.402508760148,2107.8615044946164,21.58465608465609,19.5,0.3947663551401869,"{'total_words': 6764, 'known_words': 5584, 'unknown_words': 1180, 'known_word_ratio': 0.8255470136014192, 'average_rank': 797.7648978605101}",0.8255470136014192
406,23824801,https://archiveofourown.org/works/23824801?view_full_work=true,['Hauntings'],Through the dark side of the morning,Mature,['No Archive Warnings Apply'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Dabi/Takami Keigo | Hawks'],"['Dabi (My Hero Academia)', 'Takami Keigo | Hawks']","['Kid Fic', 'Pre-Relationship', 'Developing Relationship', 'First Kiss', 'Dry Humping', 'Clothed Sex', 'Frottage', 'Blood and Injury', 'Hurt/Comfort', 'Implied Mpreg', 'Dabi is Todoroki Touya', 'Dabi Swears a Lot (My Hero Academia)']",English,,2020-04-24,,8390,1/1,413,10697,1929,74472,0.6221111111111111,0.5296666666666667,0.4425555555555555,0.287375,2391.187405632631,2403.264676879086,2318.2946995900784,2161.2132176552086,16.843167701863354,15.0,0.3683103975535168,"{'total_words': 9170, 'known_words': 7468, 'unknown_words': 1702, 'known_word_ratio': 0.8143947655398037, 'average_rank': 823.5754808970836}",0.8143947655398037
407,23888098,https://archiveofourown.org/works/23888098?view_full_work=true,['Numanum'],Grounded,Not Rated,['Creator Chose Not To Use Archive Warnings'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Dabi/Takami Keigo | Hawks', 'Dabi & Takami Keigo | Hawks', 'Hero Public Safety Commission & Takami Keigo | Hawks']","['Takami Keigo | Hawks', 'Dabi (My Hero Academia)']","['Takami Keigo | Hawks-centric', 'Takami Keigo | Hawks is a Little Shit', 'Hurt Takami Keigo | Hawks', 'Hurt/Comfort', 'Abuse of Authority', 'Implied/Referenced Child Abuse', 'Wingfic', 'Wing Grooming', 'hawks is a bird', 'Takami Keigo | Hawks is a Mess', 'Takami Keigo | Hawks is Bad At Feelings', 'Protective Dabi (My Hero Academia)', 'Implied/Referenced Torture', 'kinda???', 'Hawks is so done guys', 'he just wants to leave his house', 'raptor stress grip', ""I had fun writing this but I don't like it""]",English,Part 5 of Hawks Needs Help (And He Actually Gets It),2020-05-18,,5678,1/1,98,5907,458,48170,0.6204999999999999,0.5298333333333334,0.44,0.29,2312.119327551274,2297.006651555644,2251.5834123698905,2181.6547806164067,24.0446735395189,23.0,0.3639048884950524,"{'total_words': 6140, 'known_words': 5285, 'unknown_words': 855, 'known_word_ratio': 0.8607491856677525, 'average_rank': 840.2677415414681}",0.8607491856677525
408,23888512,https://archiveofourown.org/works/23888512?view_full_work=true,['foxy_mulder'],Sore Must Be the Storm,Not Rated,['Creator Chose Not To Use Archive Warnings'],"['M/M', 'F/M']",['The Witcher (TV)'],"['Geralt z Rivii | Geralt of Rivia/Jaskier | Dandelion', 'Geralt z Rivii | Geralt of Rivia/Yennefer z Vengerbergu | Yennefer of Vengerberg']",[],"['Hurt/Comfort', 'Emotional Hurt/Comfort', 'Emotional/Psychological Abuse', 'Companion Piece', 'Geralt z Rivii | Geralt of Rivia Has Feelings', 'Geralt z Rivii | Geralt of Rivia is Bad at Communicating', 'Miscommunication', 'Misunderstandings', 'Post-Episode: s01e06 Rare Species', 'Angst', 'Angst with a Happy Ending', 'Geralt z Rivii | Geralt of Rivia Whump', 'Past Abuse', 'Past Child Abuse', 'Mutual Pining', 'Pining', 'Pining Geralt z Rivii | Geralt of Rivia', 'Protective Geralt z Rivii | Geralt of Rivia', 'Healing from Trauma', 'Implied/Referenced Abuse', 'Families of Choice', 'Geralt needs love and he GETS it', 'Chronic Pain']",English,Part 2 of The Thing With Feathers,2020-04-28,2020-07-09,21602,8/8,429,7043,673,82550,0.6161304347826086,0.5267826086956522,0.4417826086956521,0.2921,2285.4578854618694,2270.790660048386,2251.2019566153404,2286.166919588481,15.191536748329622,13.0,0.3260369098388497,"{'total_words': 23191, 'known_words': 19842, 'unknown_words': 3349, 'known_word_ratio': 0.8555905308093658, 'average_rank': 745.9580983894385}",0.8555905308093658
